title,author,full_author,full_title,url_html,url_text,url_zip,url_pdf,url_other
The Adventures of Tommy,H G Wells,,,http://gutenberg.net.au/ebooks04/0400841h.html,http://gutenberg.net.au/ebooks04/0400841.txt,,,
The Married Man,D H Lawrence,,,http://gutenberg.net.au/ebooks04/0400831h.html,http://gutenberg.net.au/ebooks04/0400831.txt,,,
Complete Pat Hobby Stories,F Scott Fitzgerald,,The Complete Pat Hobby Stories,http://gutenberg.net.au/ebooks04/0400821h.html,http://gutenberg.net.au/ebooks04/0400821.txt,,,
The Girl from Glengarry,Ralph Connor,,,http://gutenberg.net.au/ebooks04/0400811h.html,http://gutenberg.net.au/ebooks04/0400811.txt,,,
The Sword of Islam,Rafael Sabatini,,,http://gutenberg.net.au/ebooks04/0400801h.html,http://gutenberg.net.au/ebooks04/0400801.txt,,,
The Sojourner,Marjorie Kinnan Rawlings,,,http://gutenberg.net.au/ebooks04/0400791h.html,http://gutenberg.net.au/ebooks04/0400791.txt,,,
The Gods Arrive,Edith Wharton,,,http://gutenberg.net.au/ebooks04/0400781h.html,http://gutenberg.net.au/ebooks04/0400781.txt,,,
The Journal of Abel Jansz Tasman,Abel Tasman,,,,http://gutenberg.net.au/ebooks04/0400771.txt,,,
The Jerilderie Letter,Edward (Ned) Kelly,,,,http://gutenberg.net.au/ebooks04/0400761.txt,,,
A Tour on the Prairies,Washington Irving,,,,http://gutenberg.net.au/ebooks04/0400751.txt,,,
The Children,Edith Wharton,,,http://gutenberg.net.au/ebooks04/0400741h.html,http://gutenberg.net.au/ebooks04/0400741.txt,,,
Twilight Sleep,Edith Wharton,,,http://gutenberg.net.au/ebooks04/0400731h.html,http://gutenberg.net.au/ebooks04/0400731.txt,,,
The Naulahka,Rudyard Kipling,,,,http://gutenberg.net.au/ebooks04/0400721.txt,,,
Australian Tales,Marcus Clarke,,,,http://gutenberg.net.au/ebooks04/0400711.txt,,,
Hudson River Bracketed,Edith Wharton,,,http://gutenberg.net.au/ebooks04/0400701h.html,http://gutenberg.net.au/ebooks04/0400701.txt,,,
Something of Myself,Rudyard Kipling,,,,http://gutenberg.net.au/ebooks04/0400691.txt,,,
West Australian Orchids,Emily H Pelloe,,,http://gutenberg.net.au/ebooks04/0400681h.html,,,,
The New World Order,H G Wells,,,http://gutenberg.net.au/ebooks04/0400671h.html,http://gutenberg.net.au/ebooks04/0400671.txt,,,
The Passing of the Aborigines,Daisy Bates,,,http://gutenberg.net.au/ebooks04/0400661h.html,,,,
London in my Time,Thomas Burke,,,http://gutenberg.net.au/ebooks04/0400651h.html,http://gutenberg.net.au/ebooks04/0400651.txt,,,
The Big Fisherman,Lloyd C Douglas,,,http://gutenberg.net.au/ebooks04/0400641h.html,http://gutenberg.net.au/ebooks04/0400641.txt,,,
Magnificent Obsession,Lloyd C Douglas,,,http://gutenberg.net.au/ebooks04/0400631h.html,http://gutenberg.net.au/ebooks04/0400631.txt,,,
My Tahiti,Robert Dean Frisbie,,,http://gutenberg.net.au/ebooks04/0400621h.html,,,,
Scapegoats of the Empire,George Witton,,,http://gutenberg.net.au/ebooks04/0400611h.html,http://gutenberg.net.au/ebooks04/0400611.txt,,,
The Complete Adventures of Blinky Bill,D Wall,,,http://gutenberg.net.au/ebooks04/0400601h.html,http://gutenberg.net.au/ebooks04/0400601.txt,,,
Blinky Bill Grows Up,Dorothy Wall,,,http://gutenberg.net.au/ebooks04/0400591h.html,http://gutenberg.net.au/ebooks04/0400591.txt,,,
Blinky Bill and Nutsy,Dorothy Wall,,,http://gutenberg.net.au/ebooks04/0400581h.html,http://gutenberg.net.au/ebooks04/0400581.txt,,,
Blinky Bill the Quaint Little Australian,D Wall,,,http://gutenberg.net.au/ebooks04/0400571h.html,http://gutenberg.net.au/ebooks04/0400571.txt,,,
The Robe,Lloyd C Douglas,,,http://gutenberg.net.au/ebooks04/0400561h.html,http://gutenberg.net.au/ebooks04/0400561.txt,,,
Katherine Christian,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400551h.html,http://gutenberg.net.au/ebooks04/0400551.txt,,,
The Inquisitor,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400541h.html,http://gutenberg.net.au/ebooks04/0400541.txt,,,
The Bright Pavillons,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400531h.html,http://gutenberg.net.au/ebooks04/0400531.txt,,,
Above the Dark Tumult: An Adventure,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400521h.html,http://gutenberg.net.au/ebooks04/0400521.txt,,,
The Kidnap Murder Case,S S Van Dine,,,http://gutenberg.net.au/ebooks02/0400511h.html,,,,
Portrait of a Man with Red Hair,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400501h.html,http://gutenberg.net.au/ebooks04/0400501.txt,,,
Death in the Woods and Other Stories,S Anderson,,,http://gutenberg.net.au/ebooks04/0400491h.html,http://gutenberg.net.au/ebooks04/0400491.txt,,,
Harmer John,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400471h.html,http://gutenberg.net.au/ebooks04/0400471.txt,,,
The Letters of Gertrude Bell Vol 2,Gertrude Bell,,,http://gutenberg.net.au/ebooks04/0400461h.html,http://gutenberg.net.au/ebooks04/0400461.txt,,,
Hans Frost,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400451h.html,http://gutenberg.net.au/ebooks04/0400451.txt,,,
Vanessa,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400441h.html,http://gutenberg.net.au/ebooks04/0400441.txt,,,
The Dragon Murder Case,S S Van Dine,,,http://gutenberg.net.au/ebooks02/0400431h.html,,,,
Every Day Life on a Ceylon Cocoa Estate,M Steuart,,,,http://gutenberg.net.au/ebooks04/0400421.txt,,,
The Kennel Murder Case,S S Van Dine,,,http://gutenberg.net.au/ebooks02/0400411h.html,,,,
The Last Man,Mary Shelley,,,http://gutenberg.net.au/ebooks04/0400401h.html,http://gutenberg.net.au/ebooks04/0400401.txt,,,
The Intermediate Sex,Edward Carpenter,,,http://gutenberg.net.au/ebooks04/0400391h.html,http://gutenberg.net.au/ebooks04/0400391.txt,,,
Collected Poems 1934-1952,Dylan Thomas,,,,http://gutenberg.net.au/ebooks04/0400381.txt,,,
Journey of Discovery to Port Phillip,Hume & Hovell,,,http://gutenberg.net.au/ebooks04/0400371h.html,http://gutenberg.net.au/ebooks04/0400371.txt,,,
The Flying Years,Frederick Niven,,,http://gutenberg.net.au/ebooks04/0400361h.html,http://gutenberg.net.au/ebooks04/0400361.txt,,,
The Old Ladies,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400351h.html,http://gutenberg.net.au/ebooks04/0400351.txt,,,
The Letters of Gertrude Bell,Gertrude Bell,,,,http://gutenberg.net.au/ebooks04/0400341.txt,,,
Economic Problems of Socialism,Joseph Stalin,,Economic Problems of Socialism in the U.S.S.R.,,http://gutenberg.net.au/ebooks04/0400331.txt,,,
Dreads and Drolls,Arthur Machen,,,http://gutenberg.net.au/ebooks04/0400321h.html,,,,
Collected Short Stories,D H Lawrence,,,http://gutenberg.net.au/ebooks04/0400311h.html,http://gutenberg.net.au/ebooks04/0400311.txt,,,
The Woman Who Rode Away,D H Lawrence,,The Woman Who Rode Away and other stories,http://gutenberg.net.au/ebooks04/0400301h.html,http://gutenberg.net.au/ebooks04/0400301.txt,,,
Captain Nicholas,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400291h.html,http://gutenberg.net.au/ebooks04/0400291.txt,,,
Jeremy and Hamlet,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400281h.html,http://gutenberg.net.au/ebooks04/0400281.txt,,,
Cross Creek,Marjorie K Rawlings,,,http://gutenberg.net.au/ebooks04/0400271h.html,http://gutenberg.net.au/ebooks04/0400271.txt,,,
The Pursuit of Knoweledge,Stephen Leacock,,,http://gutenberg.net.au/ebooks04/0400261h.html,http://gutenberg.net.au/ebooks04/0400261.txt,,,
The Power and the Glory,Gilbert Parker,,,http://gutenberg.net.au/ebooks04/0400251h.html,http://gutenberg.net.au/ebooks04/0400251.txt,,,
The Casino Murder Case,S S Van Dine,,,http://gutenberg.net.au/ebooks02/0400241h.html,,,,
The Fortress,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400231h.html,http://gutenberg.net.au/ebooks04/0400231.txt,,,
Her Reputation,Talbot Mundy,,,http://gutenberg.net.au/ebooks04/0400221h.html,http://gutenberg.net.au/ebooks04/0400221.txt,,,
Judith Paris,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400211h.html,http://gutenberg.net.au/ebooks04/0400211.txt,,,
The Book of Small,Emily Carr,,,,http://gutenberg.net.au/ebooks04/0400201.txt,,,
Memoirs of William Cox,Willaim Cox,,,http://gutenberg.net.au/ebooks04/0400191h.html,,,,
Journal of a First Fleet Surgeon,George B Worgan,,,,http://gutenberg.net.au/ebooks04/0400181.txt,,,
Rogue Herries,Hugh Walpole,,,http://gutenberg.net.au/ebooks04/0400171h.html,http://gutenberg.net.au/ebooks04/0400171.txt,,,
Strange Interlude,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400161h.html,http://gutenberg.net.au/ebooks04/0400161.txt,,,
Dynamo,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400151h.html,http://gutenberg.net.au/ebooks04/0400151.txt,,,
Mourning Becomes Electra,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400141h.html,http://gutenberg.net.au/ebooks04/0400141.txt,,,
Lazarus Laughed,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400131h.html,http://gutenberg.net.au/ebooks04/0400131.txt,,,
The Fountain,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400121h.html,http://gutenberg.net.au/ebooks04/0400121.txt,,,
Diff'rent,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400111h.html,http://gutenberg.net.au/ebooks04/0400111.txt,,,
Welded,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400101h.html,http://gutenberg.net.au/ebooks04/0400101.txt,,,
The Great God Brown,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400091h.html,http://gutenberg.net.au/ebooks04/0400091.txt,,,
Desire Under the Elms,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400081h.html,http://gutenberg.net.au/ebooks04/0400081.txt,,,
All God's Chillun Got Wings,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400071h.html,http://gutenberg.net.au/ebooks04/0400071.txt,,,
All Hallows' Eve,Charles Williams,,,http://gutenberg.net.au/ebooks04/0400061h.html,http://gutenberg.net.au/ebooks04/0400061.txt,,,
Days Without End,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400051h.html,http://gutenberg.net.au/ebooks04/0400051.txt,,,
A Moon for the Misbegotten,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400041h.html,http://gutenberg.net.au/ebooks04/0400041.txt,,,
Tomorrow,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400031h.html,http://gutenberg.net.au/ebooks04/0400031.txt,,,
The Iceman Cometh,Eugene O'Neill,,,http://gutenberg.net.au/ebooks04/0400021h.html,http://gutenberg.net.au/ebooks04/0400021.txt,,,
Letters from an Exile at Botany Bay,T. Watling,Thomas Watling,,http://gutenberg.net.au/ebooks04/0400011h.html,http://gutenberg.net.au/ebooks04/0400011.txt,,,
A Silent Witness,R Austin Freeman,,,http://gutenberg.net.au/ebooks03/0301591h.html,http://gutenberg.net.au/ebooks03/0301591.txt,,,
Cressage,A C (Arthur Christopher) Benson,,,http://gutenberg.net.au/ebooks03/0301581h.html,http://gutenberg.net.au/ebooks03/0301581.txt,,,
Midwinter,John Buchan,,,http://gutenberg.net.au/ebooks03/0301571h.html,http://gutenberg.net.au/ebooks03/0301571.txt,,,
The Three Impostors,Arthur Machen,,,http://gutenberg.net.au/ebooks03/0301561h.html,,,,
The Island of Sheep,John Buchan,,,http://gutenberg.net.au/ebooks03/0301551h.html,http://gutenberg.net.au/ebooks03/0301551.txt,,,
The Yearling,Marjorie Kinnon Rawlings,,,http://gutenberg.net.au/ebooks03/0301541h.html,http://gutenberg.net.au/ebooks03/0301541.txt,,,
Journal of a Voyage to New South Wales,John White,,,http://gutenberg.net.au/ebooks03/0301531h.html,http://gutenberg.net.au/ebooks03/0301531.txt,,,
For the Defence Dr. Thorndyke,R Austin Freeman,,,http://gutenberg.net.au/ebooks03/0301521h.html,http://gutenberg.net.au/ebooks03/0301521.txt,,,
Jeremy at Crale,Hugh Walpole,,,http://gutenberg.net.au/ebooks03/0301511h.html,http://gutenberg.net.au/ebooks03/0301511.txt,,,
The Prussian Officer & Other Stories,D H Lawrence,,,http://gutenberg.net.au/ebooks03/0301501h.html,http://gutenberg.net.au/ebooks03/0301501.txt,,,
The Gap in the Curtain,John Buchan,,,http://gutenberg.net.au/ebooks03/0301491h.html,http://gutenberg.net.au/ebooks03/0301491.txt,,,
White Narcissus,Raymond Knister,,,http://gutenberg.net.au/ebooks03/0301481h.html,,,,
Many Dimensions,Charles Williams,,,http://gutenberg.net.au/ebooks03/0301471h.html,http://gutenberg.net.au/ebooks03/0301471.txt,,,
Sick Heart River,John Buchan,,,http://gutenberg.net.au/ebooks03/0301461h.html,http://gutenberg.net.au/ebooks03/0301461.txt,,,
Jesus the Son of Man,Kahlil Gibran,,,http://gutenberg.net.au/ebooks03/0301451h.html,http://gutenberg.net.au/ebooks03/0301451.txt,,,
The House of the Four Winds,John Buchan,,,http://gutenberg.net.au/ebooks03/0301441h.html,http://gutenberg.net.au/ebooks03/0301441.txt,,,
That Colony of God,Alice M Browne,,,,http://gutenberg.net.au/ebooks03/0301431.txt,,,
The Free Fishers,John Buchan,,,http://gutenberg.net.au/ebooks03/0301421h.html,http://gutenberg.net.au/ebooks03/0301421.txt,,,
The Blanket of the Dark,John Buchan,,,http://gutenberg.net.au/ebooks03/0301411h.html,http://gutenberg.net.au/ebooks03/0301411.txt,,,
A Prince of the Captivity,John Buchan,,,http://gutenberg.net.au/ebooks03/0301401h.html,http://gutenberg.net.au/ebooks03/0301401.txt,,,
The Shape of Things to Come,H G Wells,,,http://gutenberg.net.au/ebooks03/0301391h.html,http://gutenberg.net.au/ebooks03/0301391.txt,,,
The Runagates Club,John Buchan,,,http://gutenberg.net.au/ebooks03/0301381h.html,http://gutenberg.net.au/ebooks03/0301381.txt,,,
The Gospel of Philip the Deacon,Frederick B Bond,,,,http://gutenberg.net.au/ebooks03/0301371.txt,,,
Winnowed Wisdom,Stephen Leacock,,,http://gutenberg.net.au/ebooks03/0301361h.html,http://gutenberg.net.au/ebooks03/0301361.txt,,,
Death of a Celebrity,Hulbert Footner,,,http://gutenberg.net.au/ebooks03/0301351h.html,,,,
Castle Gay,John Buchan,,,http://gutenberg.net.au/ebooks03/0301341h.html,http://gutenberg.net.au/ebooks03/0301341.txt,,,
Witch Wood,John Buchan,,,http://gutenberg.net.au/ebooks03/0301331h.html,http://gutenberg.net.au/ebooks03/0301331.txt,,,
Short Circuits,Stephen Leacock,,,http://gutenberg.net.au/ebooks03/0301321h.html,http://gutenberg.net.au/ebooks03/0301321.txt,,,
The Epworth Phenomena,Dudley Wright,,,,http://gutenberg.net.au/ebooks03/0301311.txt,,,
The Dancing Floor,John Buchan,,,http://gutenberg.net.au/ebooks03/0301301h.html,http://gutenberg.net.au/ebooks03/0301301.txt,,,
Ralph Rashleigh (1929),James Tucker,,,http://gutenberg.net.au/ebooks03/0301291h.html,http://gutenberg.net.au/ebooks03/0301291.txt,,,
Adventures of Ralph Rashleigh (1929),James Tucker,,,http://gutenberg.net.au/ebooks03/0301281h.html,http://gutenberg.net.au/ebooks03/0301281.txt,,,
Inheritors,Brian Penton,,,,http://gutenberg.net.au/ebooks03/0301271.txt,,,
Tender is the Night,F Scott Fitzgerald,,,http://gutenberg.net.au/ebooks03/0301261h.html,http://gutenberg.net.au/ebooks03/0301261.txt,,,
The Common Reader Second Series,Virginia Woolf,,,http://gutenberg.net.au/ebooks03/0301251h.html,http://gutenberg.net.au/ebooks03/0301251.txt,,,
The Autocracy of Mr. Parham,H G Wells,,,http://gutenberg.net.au/ebooks03/0301241h.html,http://gutenberg.net.au/ebooks03/0301241.txt,,,
The Three Hostages,John Buchan,,,http://gutenberg.net.au/ebooks03/0301231h.html,http://gutenberg.net.au/ebooks03/0301231.txt,,,
The Years,Virginia Woolf,,,http://gutenberg.net.au/ebooks03/0301221h.html,http://gutenberg.net.au/ebooks03/0301221.txt,,,
Skin O' My Tooth,Baroness E Orczy,,,http://gutenberg.net.au/ebooks03/0301211h.html,,,,
With Folded Wings,Stewart Edward White,,,,http://gutenberg.net.au/ebooks03/0301201.txt,,,
New Year's Day,Edith Wharton,,,,http://gutenberg.net.au/ebooks03/0301191.txt,,,
Oscar Wilde from Purgatory,Hester Travers Smith,,,,http://gutenberg.net.au/ebooks03/0301181.txt,,,
Between the Acts,Virginia Woolf,,,http://gutenberg.net.au/ebooks03/0301171h.html,http://gutenberg.net.au/ebooks03/0301171.txt,,,
Selected Short Stories,Sinclair Lewis,,,http://gutenberg.net.au/ebooks03/0301161h.html,http://gutenberg.net.au/ebooks03/0301161.txt,,,
The Spark,Edith Wharton,,,,http://gutenberg.net.au/ebooks03/0301151.txt,,,
Early Explorers in Australia,Ida Lee,,,,http://gutenberg.net.au/ebooks03/0301141.txt,,,
The Unobstructed Universe,Stewart Edward White,,,,http://gutenberg.net.au/ebooks03/0301131.txt,,,
World So Wide,Sinclair Lewis,,,http://gutenberg.net.au/ebooks03/0301121h.html,http://gutenberg.net.au/ebooks03/0301121.txt,,,
The Betty Book,Stewart Edward White,,,,http://gutenberg.net.au/ebooks03/0301111.txt,,,
The Virgin and the Gypsy,D H Lawrence,,,http://gutenberg.net.au/ebooks03/0301101h.html,http://gutenberg.net.au/ebooks03/0301101.txt,,,
The Stars Are Still There,Stewart Edward White,,,,http://gutenberg.net.au/ebooks03/0301091.txt,,,
The Road I Know,Stewart Edward White,,,,http://gutenberg.net.au/ebooks03/0301081.txt,,,
The Prodigal Parents,Sinclair Lewis,,,http://gutenberg.net.au/ebooks03/0301071h.html | http://gutenberg.net.au/ebooks03/0301061h.html | http://gutenberg.net.au/ebooks03/0301051h.html | http://gutenberg.net.au/ebooks03/0301041h.html | http://gutenberg.net.au/ebooks03/0301011h.html | http://gutenberg.net.au/ebooks03/0301001h.html | http://gutenberg.net.au/ebooks03/0300981h.html | http://gutenberg.net.au/ebooks03/0300971h.html | http://gutenberg.net.au/ebooks03/0300961h.html | http://gutenberg.net.au/ebooks03/0300951h.html | http://gutenberg.net.au/ebooks03/0300941h.html | http://gutenberg.net.au/ebooks03/0300931h.html | http://gutenberg.net.au/ebooks03/0300901h.html | http://gutenberg.net.au/ebooks03/0300881h.html,http://gutenberg.net.au/ebooks03/0301071.txt | http://gutenberg.net.au/ebooks03/0301061.txt | http://gutenberg.net.au/ebooks03/0301051.txt | http://gutenberg.net.au/ebooks03/0301041.txt | http://gutenberg.net.au/ebooks03/0301031.txt | http://gutenberg.net.au/ebooks03/0301021.txt | http://gutenberg.net.au/ebooks03/0301011.txt | http://gutenberg.net.au/ebooks03/0301001.txt | http://gutenberg.net.au/ebooks03/0300991.txt | http://gutenberg.net.au/ebooks03/0300961.txt | http://gutenberg.net.au/ebooks03/0300951.txt | http://gutenberg.net.au/ebooks03/0300941.txt | http://gutenberg.net.au/ebooks03/0300931.txt | http://gutenberg.net.au/ebooks03/0300891.txt | http://gutenberg.net.au/ebooks03/0300881.txt | http://gutenberg.net.au/ebooks03/0300871.txt | http://gutenberg.net.au/ebooks03/0300861.txt,,,
Elmer Gantry,Sinclair Lewis,,,http://gutenberg.net.au/ebooks03/0300851h.html,http://gutenberg.net.au/ebooks03/0300851.txt,,,
We Stand United,Stephen Vincent Benet,,We Stand United and other Radio Scripts (1940-1942),,http://gutenberg.net.au/ebooks03/0300841.txt,,,
A Month in the Country,Ivan Turgenev,,,http://gutenberg.net.au/ebooks03/0300831h.html,,,,
A True Story,Stephen Hudson,,,,http://gutenberg.net.au/ebooks03/0300821.txt,,,
Mother India,Katherine Mayo,,,http://gutenberg.net.au/ebooks03/0300811h.html,,,,
Kanga Creek: An Australian Idyll,Havelock Ellis,,,http://gutenberg.net.au/ebooks03/0300801h.html,http://gutenberg.net.au/ebooks03/0300801.txt,,,
Broken Ties and Other Stories,Rabindranath Tagore,,,,http://gutenberg.net.au/ebooks03/0300791.txt,,,
Four Faultless Felons,G K Chesterton,,,,http://gutenberg.net.au/ebooks03/0300781.txt,,,
Le Petit Prince,Antoine de Saint-Exupéry,,,http://gutenberg.net.au/ebooks03/0300771h.html,,,,
Marie Grubbe,Jens Peter Jacobsen,,,,http://gutenberg.net.au/ebooks03/0300761.txt,,,
Niels Lyhne,Jens Peter Jacobsen,,,http://gutenberg.net.au/ebooks03/0300751h.html,,,,
Views and Reviews,Havelock Ellis,,,http://gutenberg.net.au/ebooks03/0300741h.html,,,,
Into The Darkness,Lothrop Stoddard,,,,http://gutenberg.net.au/ebooks03/0300731.txt,,,
Look Homeward Angel,Thomas Wolfe,,,http://gutenberg.net.au/ebooks03/0300721h.html,http://gutenberg.net.au/ebooks03/0300721.txt,,,
Memoirs of the Foreign Legion,Maurice Magnus,,,,http://gutenberg.net.au/ebooks03/0300711.txt,,,
Jennie Gerhardt,Theodore Dreiser,,,,http://gutenberg.net.au/ebooks03/0300701.txt,,,
Time Regained,Marcel Proust,,,http://gutenberg.net.au/ebooks03/0300691h.html,http://gutenberg.net.au/ebooks03/0300691.txt,,,
Magic for Marigold,L M Montgomery,,,http://gutenberg.net.au/ebooks03/0300681h.html,http://gutenberg.net.au/ebooks03/0300681.txt,,,
